Id,y
48122,2
48123,1
48124,8
48125,2
48126,0
48127,7
48128,9
48129,2
48130,9
48131,3
48132,4
48133,7
48134,6
48135,4
48136,4
48137,0
48138,8
48139,5
48140,8
48141,1
48142,0
48143,8
48144,1
48145,1
48146,9
48147,9
48148,6
48149,4
48150,8
48151,3
48152,7
48153,2
48154,8
48155,0
48156,4
48157,5
48158,9
48159,3
48160,6
48161,8
48162,5
48163,7
48164,9
48165,5
48166,6
48167,2
48168,4
48169,4
48170,9
48171,1
48172,6
48173,9
48174,9
48175,3
48176,2
48177,8
48178,6
48179,6
48180,8
48181,2
48182,0
48183,6
48184,7
48185,9
48186,7
48187,3
48188,4
48189,2
48190,0
48191,0
48192,8
48193,6
48194,4
48195,8
48196,5
48197,9
48198,4
48199,9
48200,7
48201,4
48202,1
48203,3
48204,5
48205,5
48206,5
48207,1
48208,2
48209,9
48210,9
48211,4
48212,1
48213,2
48214,6
48215,0
48216,2
48217,2
48218,0
48219,2
48220,9
48221,0
48222,6
48223,8
48224,6
48225,9
48226,9
48227,6
48228,9
48229,3
48230,7
48231,0
48232,1
48233,6
48234,5
48235,0
48236,3
48237,2
48238,6
48239,2
48240,1
48241,3
48242,7
48243,9
48244,1
48245,8
48246,0
48247,0
48248,1
48249,0
48250,3
48251,6
48252,1
48253,7
48254,5
48255,6
48256,1
48257,3
48258,4
48259,5
48260,5
48261,9
48262,8
48263,3
48264,2
48265,0
48266,0
48267,0
48268,0
48269,4
48270,7
48271,1
48272,4
48273,9
48274,4
48275,6
48276,7
48277,1
48278,8
48279,5
48280,6
48281,7
48282,1
48283,1
48284,1
48285,5
48286,8
48287,0
48288,3
48289,1
48290,3
48291,2
48292,5
48293,6
48294,0
48295,2
48296,0
48297,4
48298,5
48299,9
48300,5
48301,3
48302,3
48303,3
48304,9
48305,8
48306,9
48307,1
48308,6
48309,6
48310,1
48311,9
48312,6
48313,6
48314,3
48315,0
48316,1
48317,6
48318,8
48319,5
48320,8
48321,9
48322,8
48323,1
48324,8
48325,6
48326,8
48327,1
48328,7
48329,2
48330,8
48331,8
48332,9
48333,1
48334,0
48335,3
48336,0
48337,5
48338,9
48339,6
48340,4
48341,2
48342,9
48343,0
48344,6
48345,7
48346,1
48347,3
48348,2
48349,0
48350,4
48351,5
48352,9
48353,9
48354,3
48355,9
48356,1
48357,2
48358,9
48359,1
48360,8
48361,3
48362,6
48363,9
48364,2
48365,5
48366,8
48367,6
48368,9
48369,7
48370,7
48371,5
48372,0
48373,0
48374,2
48375,7
48376,7
48377,1
48378,3
48379,5
48380,5
48381,6
48382,5
48383,0
48384,6
48385,8
48386,3
48387,4
48388,7
48389,1
48390,8
48391,1
48392,2
48393,2
48394,5
48395,0
48396,5
48397,8
48398,7
48399,0
48400,1
48401,9
48402,2
48403,7
48404,7
48405,2
48406,8
48407,9
48408,1
48409,3
48410,8
48411,5
48412,6
48413,6
48414,9
48415,8
48416,8
48417,1
48418,9
48419,9
48420,9
48421,1
48422,5
48423,8
48424,5
48425,1
48426,0
48427,0
48428,6
48429,2
48430,6
48431,7
48432,9
48433,7
48434,1
48435,7
48436,3
48437,8
48438,0
48439,8
48440,6
48441,1
48442,5
48443,2
48444,6
48445,1
48446,4
48447,8
48448,1
48449,1
48450,4
48451,7
48452,3
48453,9
48454,3
48455,3
48456,9
48457,7
48458,5
48459,0
48460,6
48461,3
48462,6
48463,0
48464,6
48465,2
48466,3
48467,4
48468,7
48469,9
48470,2
48471,3
48472,9
48473,5
48474,3
48475,4
48476,4
48477,0
48478,1
48479,0
48480,1
48481,3
48482,1
48483,6
48484,1
48485,0
48486,4
48487,1
48488,0
48489,8
48490,3
48491,8
48492,6
48493,2
48494,0
48495,4
48496,5
48497,5
48498,1
48499,2
48500,7
48501,8
48502,1
48503,1
48504,4
48505,4
48506,4
48507,4
48508,2
48509,1
48510,4
48511,4
48512,3
48513,8
48514,3
48515,4
48516,4
48517,7
48518,6
48519,6
48520,6
48521,7
48522,8
48523,8
48524,1
48525,4
48526,7
48527,4
48528,1
48529,1
48530,9
48531,3
48532,1
48533,6
48534,4
48535,2
48536,9
48537,0
48538,9
48539,1
48540,6
48541,8
48542,6
48543,5
48544,2
48545,5
48546,6
48547,4
48548,6
48549,3
48550,3
48551,3
48552,6
48553,8
48554,6
48555,4
48556,0
48557,3
48558,3
48559,0
48560,7
48561,4
48562,6
48563,4
48564,1
48565,6
48566,0
48567,1
48568,4
48569,1
48570,4
48571,6
48572,8
48573,7
48574,5
48575,1
48576,6
48577,8
48578,2
48579,0
48580,7
48581,3
48582,4
48583,0
48584,0
48585,3
48586,4
48587,6
48588,2
48589,2
48590,0
48591,6
48592,5
48593,1
48594,0
48595,7
48596,1
48597,0
48598,8
48599,0
48600,1
48601,8
48602,3
48603,4
48604,7
48605,4
48606,4
48607,1
48608,8
48609,1
48610,2
48611,2
48612,1
48613,3
48614,6
48615,6
48616,3
48617,9
48618,9
48619,3
48620,1
48621,7
48622,2
48623,0
48624,3
48625,8
48626,3
48627,1
48628,2
48629,7
48630,8
48631,3
48632,5
48633,9
48634,6
48635,7
48636,0
48637,3
48638,6
48639,4
48640,1
48641,1
48642,7
48643,3
48644,5
48645,8
48646,1
48647,7
48648,1
48649,7
48650,8
48651,3
48652,6
48653,6
48654,0
48655,3
48656,8
48657,3
48658,4
48659,8
48660,7
48661,3
48662,1
48663,8
48664,3
48665,6
48666,3
48667,2
48668,3
48669,6
48670,6
48671,1
48672,3
48673,3
48674,5
48675,9
48676,3
48677,7
48678,2
48679,0
48680,3
48681,0
48682,0
48683,2
48684,9
48685,7
48686,4
48687,3
48688,5
48689,8
48690,8
48691,1
48692,6
48693,2
48694,8
48695,3
48696,9
48697,3
48698,1
48699,9
48700,2
48701,4
48702,5
48703,9
48704,7
48705,7
48706,6
48707,8
48708,9
48709,7
48710,4
48711,3
48712,9
48713,4
48714,8
48715,9
48716,2
48717,1
48718,2
48719,7
48720,0
48721,9
48722,3
48723,0
48724,3
48725,3
48726,7
48727,1
48728,3
48729,7
48730,2
48731,2
48732,5
48733,5
48734,8
48735,3
48736,6
48737,9
48738,2
48739,2
48740,6
48741,6
48742,0
48743,2
48744,0
48745,3
48746,1
48747,3
48748,9
48749,5
48750,4
48751,2
48752,4
48753,8
48754,7
48755,4
48756,2
48757,4
48758,5
48759,4
48760,3
48761,5
48762,0
48763,5
48764,7
48765,5
48766,3
48767,4
48768,5
48769,2
48770,1
48771,9
48772,9
48773,8
48774,7
48775,0
48776,6
48777,4
48778,5
48779,3
48780,7
48781,9
48782,7
48783,4
48784,1
48785,3
48786,8
48787,0
48788,7
48789,1
48790,1
48791,2
48792,1
48793,1
48794,1
48795,5
48796,4
48797,8
48798,8
48799,6
48800,5
48801,4
48802,3
48803,9
48804,8
48805,3
48806,1
48807,6
48808,5
48809,5
48810,7
48811,5
48812,2
48813,7
48814,4
48815,1
48816,9
48817,3
48818,2
48819,6
48820,9
48821,6
48822,9
48823,1
48824,0
48825,3
48826,5
48827,9
48828,9
48829,3
48830,9
48831,2
48832,3
48833,8
48834,2
48835,8
48836,0
48837,0
48838,6
48839,0
48840,9
48841,7
48842,7
48843,1
48844,2
48845,3
48846,9
48847,3
48848,3
48849,7
48850,1
48851,6
48852,6
48853,2
48854,9
48855,7
48856,9
48857,4
48858,8
48859,5
48860,7
48861,4
48862,0
48863,2
48864,8
48865,0
48866,7
48867,3
48868,7
48869,1
48870,3
48871,0
48872,3
48873,2
48874,2
48875,9
48876,7
48877,1
48878,8
48879,5
48880,3
48881,5
48882,6
48883,0
48884,9
48885,1
48886,8
48887,4
48888,9
48889,9
48890,8
48891,2
48892,1
48893,6
48894,4
48895,5
48896,7
48897,7
48898,1
48899,1
48900,6
48901,0
48902,5
48903,5
48904,0
48905,1
48906,6
48907,1
48908,0
48909,3
48910,0
48911,7
48912,0
48913,6
48914,7
48915,1
48916,4
48917,4
48918,0
48919,4
48920,5
48921,3
48922,1
48923,8
48924,0
48925,8
48926,3
48927,0
48928,2
48929,7
48930,8
48931,6
48932,0
48933,2
48934,8
48935,3
48936,5
48937,7
48938,1
48939,3
48940,9
48941,0
48942,0
48943,4
48944,0
48945,4
48946,7
48947,2
48948,4
48949,3
48950,2
48951,6
48952,0
48953,6
48954,4
48955,6
48956,6
48957,4
48958,2
48959,8
48960,8
48961,4
48962,9
48963,2
48964,0
48965,2
48966,5
48967,9
48968,6
48969,6
48970,7
48971,0
48972,2
48973,6
48974,3
48975,6
48976,7
48977,0
48978,4
48979,1
48980,9
48981,7
48982,5
48983,0
48984,2
48985,8
48986,3
48987,5
48988,2
48989,8
48990,7
48991,7
48992,1
48993,7
48994,1
48995,8
48996,0
48997,2
48998,4
48999,1
49000,8
49001,9
49002,5
49003,1
49004,5
49005,0
49006,0
49007,8
49008,3
49009,9
49010,7
49011,1
49012,3
49013,4
49014,7
49015,6
49016,0
49017,1
49018,2
49019,3
49020,6
49021,3
49022,2
49023,1
49024,7
49025,3
49026,1
49027,4
49028,1
49029,1
49030,3
49031,1
49032,0
49033,0
49034,2
49035,3
49036,1
49037,6
49038,6
49039,0
49040,8
49041,1
49042,8
49043,3
49044,7
49045,4
49046,0
49047,6
49048,8
49049,4
49050,0
49051,6
49052,2
49053,1
49054,0
49055,3
49056,0
49057,9
49058,7
49059,0
49060,5
49061,6
49062,2
49063,8
49064,0
49065,2
49066,5
49067,0
49068,9
49069,3
49070,1
49071,3
49072,6
49073,3
49074,8
49075,6
49076,9
49077,3
49078,3
49079,4
49080,8
49081,8
49082,2
49083,6
49084,8
49085,0
49086,8
49087,0
49088,2
49089,1
49090,9
49091,5
49092,7
49093,2
49094,2
49095,9
49096,9
49097,7
49098,2
49099,3
49100,7
49101,9
49102,0
49103,7
49104,3
49105,0
49106,6
49107,4
49108,4
49109,2
49110,5
49111,2
49112,0
49113,5
49114,3
49115,8
49116,3
49117,9
49118,1
49119,0
49120,2
49121,6
49122,8
49123,6
49124,3
49125,2
49126,2
49127,7
49128,9
49129,2
49130,1
49131,0
49132,7
49133,5
49134,8
49135,1
49136,8
49137,1
49138,4
49139,8
49140,9
49141,3
49142,4
49143,1
49144,5
49145,4
49146,9
49147,0
49148,2
49149,7
49150,1
49151,3
49152,0
49153,0
49154,2
49155,3
49156,1
49157,9
49158,7
49159,3
49160,8
49161,1
49162,2
49163,4
49164,4
49165,6
49166,2
49167,1
49168,3
49169,0
49170,6
49171,9
49172,3
49173,9
49174,7
49175,1
49176,3
49177,6
49178,7
49179,3
49180,8
49181,2
49182,1
49183,7
49184,7
49185,9
49186,7
49187,6
49188,0
49189,9
49190,1
49191,8
49192,9
49193,3
49194,0
49195,0
49196,8
49197,1
49198,0
49199,0
49200,1
49201,4
49202,5
49203,7
49204,1
49205,9
49206,9
49207,1
49208,0
49209,0
49210,0
49211,1
49212,7
49213,6
49214,7
49215,1
49216,3
49217,1
49218,4
49219,0
49220,8
49221,1
49222,6
49223,8
49224,4
49225,1
49226,2
49227,4
49228,1
49229,4
49230,0
49231,4
49232,0
49233,9
49234,9
49235,9
49236,5
49237,8
49238,8
49239,1
49240,2
49241,6
49242,5
49243,1
49244,6
49245,6
49246,3
49247,7
49248,1
49249,8
49250,3
49251,2
49252,3
49253,4
49254,0
49255,2
49256,8
49257,6
49258,6
49259,2
49260,2
49261,3
49262,4
49263,6
49264,7
49265,3
49266,6
49267,1
49268,7
49269,7
49270,9
49271,4
49272,8
49273,3
49274,2
49275,1
49276,4
49277,2
49278,1
49279,2
49280,0
49281,0
49282,9
49283,3
49284,2
49285,8
49286,1
49287,7
49288,1
49289,3
49290,3
49291,6
49292,7
49293,3
49294,6
49295,8
49296,4
49297,7
49298,4
49299,7
49300,5
49301,7
49302,9
49303,8
49304,4
49305,1
49306,5
49307,5
49308,1
49309,3
49310,2
49311,6
49312,9
49313,5
49314,7
49315,7
49316,3
49317,8
49318,9
49319,7
49320,7
49321,7
49322,7
49323,3
49324,5
49325,0
49326,3
49327,5
49328,0
49329,6
49330,4
49331,5
49332,6
49333,2
49334,6
49335,1
49336,2
49337,3
49338,1
49339,7
49340,8
49341,6
49342,5
49343,0
49344,2
49345,7
49346,7
49347,6
49348,3
49349,1
49350,0
49351,6
49352,1
49353,8
49354,7
49355,3
49356,9
49357,6
49358,6
49359,2
49360,1
49361,7
49362,8
49363,6
49364,0
49365,3
49366,7
49367,4
49368,8
49369,5
49370,1
49371,7
49372,2
49373,6
49374,0
49375,2
49376,9
49377,7
49378,6
49379,7
49380,4
49381,1
49382,8
49383,3
49384,7
49385,3
49386,2
49387,1
49388,5
49389,7
49390,0
49391,8
49392,5
49393,7
49394,3
49395,6
49396,7
49397,7
49398,9
49399,1
49400,9
49401,3
49402,9
49403,5
49404,7
49405,2
49406,4
49407,4
49408,7
49409,3
49410,1
49411,2
49412,9
49413,1
49414,3
49415,7
49416,1
49417,7
49418,3
49419,6
49420,8
49421,4
49422,7
49423,0
49424,0
49425,9
49426,0
49427,4
49428,7
49429,5
49430,9
49431,2
49432,6
49433,9
49434,7
49435,6
49436,1
49437,6
49438,3
49439,6
49440,0
49441,3
49442,5
49443,4
49444,7
49445,7
49446,9
49447,4
49448,0
49449,1
49450,9
49451,9
49452,9
49453,1
49454,0
49455,9
49456,6
49457,7
49458,9
49459,7
49460,1
49461,1
49462,0
49463,6
49464,1
49465,7
49466,9
49467,0
49468,9
49469,1
49470,1
49471,0
49472,6
49473,3
49474,1
49475,9
49476,3
49477,6
49478,1
49479,2
49480,9
49481,1
49482,7
49483,1
49484,0
49485,4
49486,7
49487,6
49488,3
49489,2
49490,7
49491,7
49492,7
49493,4
49494,9
49495,2
49496,9
49497,1
49498,0
49499,3
49500,0
49501,7
49502,4
49503,9
49504,6
49505,3
49506,9
49507,4
49508,5
49509,3
49510,4
49511,3
49512,2
49513,2
49514,2
49515,9
49516,1
49517,0
49518,0
49519,4
49520,5
49521,6
49522,7
49523,7
49524,8
49525,3
49526,5
49527,3
49528,5
49529,2
49530,7
49531,5
49532,0
49533,2
49534,5
49535,2
49536,5
49537,4
49538,8
49539,1
49540,2
49541,1
49542,5
49543,9
49544,7
49545,0
49546,2
49547,0
49548,7
49549,5
49550,3
49551,0
49552,4
49553,3
49554,7
49555,7
49556,5
49557,4
49558,2
49559,4
49560,9
49561,1
49562,8
49563,7
49564,9
49565,6
49566,8
49567,0
49568,4
49569,0
49570,8
49571,2
49572,1
49573,0
49574,8
49575,6
49576,0
49577,4
49578,8
49579,2
49580,6
49581,7
49582,1
49583,1
49584,9
49585,8
49586,0
49587,3
49588,9
49589,0
49590,0
49591,6
49592,2
49593,2
49594,8
49595,3
49596,3
49597,1
49598,2
49599,7
49600,4
49601,3
49602,6
49603,2
49604,5
49605,3
49606,1
49607,3
49608,3
49609,1
49610,9
49611,6
49612,4
49613,1
49614,8
49615,9
49616,7
49617,6
49618,3
49619,2
49620,7
49621,4
49622,5
49623,6
49624,5
49625,0
49626,2
49627,6
49628,6
49629,0
49630,2
49631,8
49632,2
49633,5
49634,6
49635,5
49636,4
49637,2
49638,1
49639,6
49640,9
49641,8
49642,7
49643,5
49644,1
49645,6
49646,7
49647,4
49648,0
49649,3
49650,2
49651,3
49652,7
49653,9
49654,3
49655,1
49656,7
49657,2
49658,3
49659,5
49660,5
49661,1
49662,3
49663,9
49664,4
49665,1
49666,7
49667,0
49668,1
49669,7
49670,4
49671,7
49672,3
49673,8
49674,4
49675,4
49676,1
49677,7
49678,4
49679,9
49680,0
49681,9
49682,1
49683,6
49684,3
49685,1
49686,0
49687,4
49688,6
49689,6
49690,5
49691,9
49692,3
49693,7
49694,6
49695,7
49696,6
49697,7
49698,7
49699,1
49700,7
49701,9
49702,2
49703,8
49704,0
49705,6
49706,4
49707,2
49708,2
49709,0
49710,9
49711,0
49712,4
49713,9
49714,9
49715,1
49716,4
49717,3
49718,7
49719,1
49720,4
49721,0
49722,6
49723,8
49724,9
49725,6
49726,7
49727,8
49728,7
49729,6
49730,6
49731,0
49732,7
49733,7
49734,8
49735,9
49736,2
49737,4
49738,3
49739,7
49740,6
49741,2
49742,4
49743,5
49744,1
49745,0
49746,6
49747,2
49748,0
49749,4
49750,0
49751,0
49752,5
49753,7
49754,3
49755,9
49756,2
49757,5
49758,3
49759,6
49760,0
49761,5
49762,5
49763,0
49764,0
49765,6
49766,7
49767,1
49768,3
49769,3
49770,3
49771,9
49772,3
49773,8
49774,6
49775,1
49776,3
49777,0
49778,1
49779,1
49780,9
49781,8
49782,3
49783,6
49784,4
49785,5
49786,6
49787,4
49788,0
49789,3
49790,1
49791,7
49792,9
49793,1
49794,8
49795,9
49796,9
49797,1
49798,8
49799,8
49800,3
49801,9
49802,6
49803,4
49804,2
49805,4
49806,4
49807,1
49808,4
49809,0
49810,2
49811,7
49812,9
49813,6
49814,5
49815,4
49816,9
49817,7
49818,4
49819,1
49820,0
49821,1
49822,0
49823,8
49824,8
49825,9
49826,1
49827,7
49828,5
49829,0
49830,1
49831,5
49832,2
49833,3
49834,4
49835,6
49836,0
49837,6
49838,7
49839,3
49840,8
49841,5
49842,3
49843,6
49844,5
49845,2
49846,7
49847,7
49848,3
49849,1
49850,6
49851,3
49852,1
49853,8
49854,9
49855,6
49856,6
49857,3
49858,9
49859,4
49860,3
49861,5
49862,0
49863,4
49864,8
49865,6
49866,4
49867,3
49868,7
49869,1
49870,4
49871,3
49872,6
49873,6
49874,9
49875,7
49876,0
49877,9
49878,9
49879,2
49880,7
49881,4
49882,0
49883,1
49884,5
49885,4
49886,5
49887,7
49888,0
49889,0
49890,3
49891,6
49892,0
49893,3
49894,6
49895,0
49896,7
49897,2
49898,2
49899,6
49900,7
49901,0
49902,1
49903,3
49904,8
49905,2
49906,0
49907,1
49908,6
49909,6
49910,1
49911,3
49912,5
49913,9
49914,6
49915,4
49916,3
49917,4
49918,6
49919,7
49920,6
49921,7
49922,6
49923,7
49924,8
49925,7
49926,6
49927,1
49928,9
49929,6
49930,1
49931,7
49932,3
49933,4
49934,3
49935,8
49936,9
49937,3
49938,2
49939,6
49940,9
49941,0
49942,5
49943,8
49944,5
49945,2
49946,1
49947,1
49948,1
49949,3
49950,0
49951,3
49952,7
49953,4
49954,4
49955,0
49956,2
49957,5
49958,1
49959,9
49960,6
49961,1
49962,3
49963,9
49964,8
49965,9
49966,3
49967,1
49968,8
49969,0
49970,6
49971,7
49972,1
49973,1
49974,9
49975,0
49976,8
49977,6
49978,4
49979,0
49980,7
49981,3
49982,2
49983,2
49984,0
49985,0
49986,7
49987,2
49988,2
49989,4
49990,1
49991,2
49992,8
49993,7
49994,2
49995,2
49996,7
49997,1
49998,4
49999,9
50000,2
50001,8
50002,9
50003,5
50004,4
50005,4
50006,0
50007,3
50008,4
50009,1
50010,3
50011,6
50012,2
50013,1
50014,9
50015,7
50016,1
50017,8
50018,9
50019,2
50020,8
50021,4
50022,3
50023,5
50024,7
50025,7
50026,9
50027,7
50028,8
50029,3
50030,6
50031,6
50032,8
50033,1
50034,0
50035,6
50036,1
50037,2
50038,9
50039,1
50040,3
50041,0
50042,7
50043,1
50044,1
50045,4
50046,8
50047,7
50048,1
50049,4
50050,2
50051,6
50052,1
50053,6
50054,4
50055,1
50056,8
50057,4
50058,2
50059,9
50060,1
50061,2
50062,5
50063,7
50064,4
50065,3
50066,9
50067,9
50068,1
50069,5
50070,3
50071,1
50072,8
50073,0
50074,8
50075,7
50076,6
50077,5
50078,7
50079,2
50080,2
50081,5
50082,8
50083,0
50084,2
50085,3
50086,1
50087,3
50088,1
50089,1
50090,0
50091,9
50092,4
50093,3
50094,3
50095,3
50096,8
50097,5
50098,4
50099,2
50100,0
50101,8
50102,2
50103,6
50104,8
50105,1
50106,2
50107,1
50108,0
50109,5
50110,9
50111,2
50112,4
50113,4
50114,9
50115,1
50116,8
50117,7
50118,4
50119,3
50120,8
50121,4
50122,4
50123,0
50124,4
50125,4
50126,7
50127,0
50128,7
50129,3
50130,2
50131,4
50132,0
50133,4
50134,8
50135,7
50136,4
50137,3
50138,8
50139,2
50140,9
50141,8
50142,1
50143,4
50144,3
50145,6
50146,6
50147,8
50148,8
50149,7
50150,8
50151,9
50152,6
50153,1
50154,9
50155,4
50156,1
50157,6
50158,7
50159,8
50160,3
50161,7
50162,9
50163,9
50164,1
50165,5
50166,4
50167,1
50168,4
50169,6
50170,4
50171,6
50172,8
50173,9
50174,4
50175,1
50176,9
50177,9
50178,5
50179,6
50180,7
50181,1
50182,7
50183,8
50184,0
50185,2
50186,3
50187,8
50188,4
50189,3
50190,1
50191,3
50192,4
50193,7
50194,5
50195,9
50196,9
50197,8
50198,4
50199,7
50200,6
50201,2
50202,7
50203,0
50204,5
50205,4
50206,3
50207,4
50208,2
50209,8
50210,1
50211,7
50212,3
50213,1
50214,3
50215,3
50216,4
50217,9
50218,8
50219,1
50220,9
50221,9
50222,8
50223,8
50224,2
50225,2
50226,6
50227,4
50228,3
50229,5
50230,0
50231,7
50232,3
50233,0
50234,4
50235,9
50236,1
50237,1
50238,3
50239,3
50240,2
50241,7
50242,6
50243,5
50244,9
50245,6
50246,2
50247,2
50248,4
50249,7
50250,8
50251,2
50252,0
50253,2
50254,0
50255,2
50256,8
50257,7
50258,3
50259,2
50260,4
50261,3
50262,5
50263,5
50264,4
50265,4
50266,5
50267,3
50268,2
50269,3
50270,4
50271,5
50272,6
50273,3
50274,5
50275,0
50276,3
50277,7
50278,5
50279,2
50280,9
50281,1
50282,2
50283,8
50284,5
50285,2
50286,9
50287,6
50288,5
50289,8
50290,3
50291,3
50292,0
50293,8
50294,5
50295,4
50296,6
50297,6
50298,9
50299,2
50300,0
50301,4
50302,6
50303,1
50304,9
50305,0
50306,7
50307,2
50308,4
50309,5
50310,2
50311,1
50312,6
50313,4
50314,4
50315,5
50316,4
50317,7
50318,7
50319,4
50320,8
50321,1
50322,7
50323,0
50324,3
50325,4
50326,8
50327,1
50328,2
50329,3
50330,0
50331,0
50332,1
50333,7
50334,3
50335,4
50336,3
50337,9
50338,3
50339,9
50340,2
50341,0
50342,9
50343,8
50344,7
50345,1
50346,6
50347,2
50348,2
50349,4
50350,4
50351,0
50352,2
50353,0
50354,3
50355,6
50356,7
50357,9
50358,7
50359,6
50360,5
50361,6
50362,6
50363,5
50364,4
50365,6
50366,9
50367,0
50368,6
50369,0
50370,7
50371,8
50372,0
50373,4
50374,0
50375,8
50376,1
50377,3
50378,6
50379,7
50380,4
50381,6
50382,6
50383,4
50384,3
50385,6
50386,6
50387,5
50388,0
50389,4
50390,4
50391,3
50392,6
50393,2
50394,6
50395,4
50396,1
50397,2
50398,7
50399,3
50400,6
50401,3
50402,8
50403,5
50404,8
50405,9
50406,9
50407,9
50408,1
50409,9
50410,6
50411,1
50412,2
50413,3
50414,7
50415,3
50416,2
50417,6
50418,4
50419,0
50420,6
50421,2
50422,5
50423,4
50424,0
50425,0
50426,3
50427,7
50428,6
50429,6
50430,2
50431,3
50432,6
50433,6
50434,0
50435,8
50436,0
50437,1
50438,7
50439,6
50440,3
50441,8
50442,6
50443,1
50444,2
50445,6
50446,5
50447,6
50448,9
50449,0
50450,9
50451,0
50452,2
50453,3
50454,9
50455,1
50456,6
50457,8
50458,3
50459,2
50460,8
50461,4
50462,4
50463,2
50464,1
50465,9
50466,5
50467,6
50468,3
50469,0
50470,2
50471,1
50472,3
50473,9
50474,2
50475,8
50476,3
50477,6
50478,4
50479,2
50480,8
50481,5
50482,0
50483,1
50484,5
50485,6
50486,9
50487,0
50488,3
50489,9
50490,3
50491,4
50492,9
50493,2
50494,1
50495,3
50496,7
50497,4
50498,0
50499,3
50500,2
50501,1
50502,3
50503,0
50504,2
50505,4
50506,0
50507,9
50508,2
50509,1
50510,0
50511,3
50512,5
50513,1
50514,7
50515,9
50516,1
50517,9
50518,1
50519,5
50520,1
50521,8
50522,3
50523,2
50524,8
50525,5
50526,1
50527,0
50528,6
50529,5
50530,8
50531,7
50532,6
50533,2
50534,6
50535,1
50536,4
50537,4
50538,2
50539,7
50540,3
50541,5
50542,3
50543,7
50544,1
50545,2
50546,9
50547,4
50548,0
50549,1
50550,3
50551,8
50552,1
50553,8
50554,7
50555,3
50556,1
50557,1
50558,9
50559,3
50560,2
50561,7
50562,0
50563,3
50564,9
50565,4
50566,6
50567,1
50568,9
50569,2
50570,5
50571,0
50572,7
50573,6
50574,2
50575,4
50576,7
50577,0
50578,7
50579,2
50580,3
50581,4
50582,1
50583,5
50584,6
50585,0
50586,7
50587,4
50588,4
50589,7
50590,4
50591,2
50592,7
50593,6
50594,0
50595,1
50596,8
50597,3
50598,7
50599,3
50600,7
50601,8
50602,3
50603,8
50604,5
50605,4
50606,6
50607,2
50608,3
50609,9
50610,8
50611,1
50612,7
50613,7
50614,1
50615,8
50616,7
50617,4
50618,8
50619,4
50620,7
50621,1
50622,8
50623,7
50624,2
50625,7
50626,5
50627,7
50628,2
50629,6
50630,3
50631,8
50632,8
50633,2
50634,0
50635,5
50636,2
50637,1
50638,6
50639,7
50640,8
50641,3
50642,9
50643,5
50644,7
50645,7
50646,9
50647,5
50648,4
50649,3
50650,2
50651,0
50652,6
50653,2
50654,6
50655,9
50656,2
50657,3
50658,6
50659,0
50660,3
50661,6
50662,9
50663,0
50664,7
50665,4
50666,7
50667,1
50668,3
50669,8
50670,8
50671,6
50672,0
50673,1
50674,2
50675,2
50676,7
50677,0
50678,8
50679,7
50680,0
50681,1
50682,6
50683,9
50684,2
50685,5
50686,0
50687,3
50688,0
50689,8
50690,8
50691,0
50692,7
50693,0
50694,2
50695,7
50696,5
50697,9
50698,2
50699,3
50700,3
50701,6
50702,6
50703,7
50704,7
50705,9
50706,1
50707,3
50708,8
50709,7
50710,2
50711,2
50712,1
50713,7
50714,3
50715,7
50716,0
50717,3
50718,5
50719,8
50720,0
50721,4
50722,7
50723,9
50724,9
50725,5
50726,2
50727,0
50728,1
50729,6
50730,8
50731,8
50732,6
50733,1
50734,4
50735,4
50736,6
50737,3
50738,1
50739,2
50740,6
50741,5
50742,3
50743,3
50744,6
50745,8
50746,5
50747,2
50748,5
50749,9
50750,3
50751,6
50752,7
50753,6
50754,3
50755,9
50756,8
50757,6
50758,3
50759,7
50760,8
50761,6
50762,5
50763,2
50764,7
50765,6
50766,0
50767,3
50768,4
50769,3
50770,2
50771,0
50772,7
50773,3
50774,8
50775,3
50776,5
50777,8
50778,6
50779,3
50780,1
50781,8
50782,3
50783,8
50784,2
50785,0
50786,1
50787,3
50788,9
50789,6
50790,3
50791,7
50792,3
50793,4
50794,1
50795,9
50796,7
50797,8
50798,7
50799,3
50800,1
50801,5
50802,6
50803,9
50804,5
50805,0
50806,2
50807,4
50808,9
50809,9
50810,0
50811,4
50812,8
50813,5
50814,1
50815,0
50816,6
50817,5
50818,5
50819,5
50820,3
50821,1
50822,2
50823,4
50824,0
50825,1
50826,4
50827,9
50828,4
50829,4
50830,9
50831,2
50832,6
50833,5
50834,6
50835,0
50836,8
50837,3
50838,4
50839,1
50840,3
50841,7
50842,0
50843,2
50844,0
50845,6
50846,0
50847,7
50848,2
50849,0
50850,0
50851,9
50852,1
50853,9
50854,5
50855,3
50856,1
50857,0
50858,0
50859,0
50860,8
50861,1
50862,9
50863,1
50864,1
50865,4
50866,0
50867,8
50868,4
50869,3
50870,1
50871,3
50872,9
50873,8
50874,4
50875,9
50876,9
50877,9
50878,3
50879,0
50880,1
50881,7
50882,4
50883,8
50884,5
50885,7
50886,4
50887,2
50888,4
50889,3
50890,5
50891,4
50892,3
50893,6
50894,2
50895,8
50896,5
50897,1
50898,6
50899,2
50900,3
50901,1
50902,0
50903,2
50904,7
50905,6
50906,9
50907,4
50908,9
50909,0
50910,1
50911,7
50912,9
50913,4
50914,3
50915,3
50916,1
50917,4
50918,6
50919,1
50920,9
